PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:low,PLANT_INFO_Mode:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_SimulationTime:high,PLANT_INFO_VC:high,PLANT_INFO_Mode:high,CTRL_INFO_ModeSetting:high
0,2079,1,0,0,99,0,0
0,2078,1,0,1,100,0,0
0,2077,0,0,2,102,0,0
0,2077,0,0,3,104,0,0
0,2078,0,0,4,106,0,0
0,2079,0,0,5,108,0,0
0,2079,0,0,6,110,0,0
0,2080,0,0,6,112,0,0
0,2080,0,0,8,114,0,0
0,2081,0,0,9,115,0,0
0,2082,0,0,10,117,0,0
0,2082,0,0,11,119,0,0
0,2083,0,0,12,121,0,0
0,2083,0,0,13,123,0,0
0,2084,0,0,14,125,0,0
0,2084,0,0,15,127,0,0
0,2085,0,0,16,129,0,0
0,2086,0,0,17,130,0,0
0,2086,0,0,18,132,0,0
0,2087,0,0,19,134,0,0
0,2087,0,0,20,136,0,0
0,2088,0,0,21,138,0,0
0,2088,0,0,22,140,0,0
0,2089,0,0,23,142,0,0
0,2090,0,0,24,144,0,0
0,2090,0,0,25,146,0,0
0,2091,0,0,26,147,0,0
0,2091,0,0,27,149,0,0
0,2092,0,0,28,151,0,0
0,2092,0,0,29,153,0,0
0,2093,0,0,30,155,0,0
0,2094,0,0,31,157,0,0
0,2094,0,0,32,159,0,0
0,2095,0,0,33,161,0,0
0,2095,0,0,34,163,0,0
0,2096,0,0,35,164,0,0
0,2096,0,0,36,166,0,0
0,2097,0,0,37,168,0,0
0,2097,0,0,38,170,0,0
0,2098,0,0,39,172,0,0
0,2098,0,0,40,174,0,0
0,2099,0,0,41,176,0,0
0,2100,0,0,42,178,0,0
0,2100,0,0,43,180,0,0
0,2101,0,0,44,181,0,0
0,2101,0,0,45,183,0,0
0,2102,0,0,46,185,0,0
0,2102,0,0,47,187,0,0
0,2103,0,0,48,189,0,0
0,2103,0,0,49,191,0,0
0,2104,0,0,50,193,0,0
0,2104,0,0,51,195,0,0
0,2105,0,0,52,197,0,0
0,2105,0,0,53,199,0,0
0,2106,0,0,54,200,0,0
0,2106,0,0,55,202,0,0
0,2107,0,0,56,204,0,0
0,2107,0,0,57,206,0,0
0,2108,0,0,58,208,0,0
0,2108,0,0,59,210,0,0
0,2109,0,0,60,212,0,0
0,2109,0,0,61,214,0,0
0,2110,0,0,62,216,0,0
0,2110,0,0,63,218,0,0
0,2111,0,0,64,219,0,0
0,2111,0,0,65,221,0,0
0,2112,0,0,66,223,0,0
0,2112,0,0,67,225,0,0
0,2113,0,0,68,227,0,0
0,2113,0,0,69,229,0,0
0,2114,0,0,70,231,0,0
0,2114,0,0,71,233,0,0
0,2115,0,0,72,235,0,0
0,2115,0,0,73,237,0,0
0,2116,0,0,74,238,0,0
0,2116,0,0,75,240,0,0
0,2117,0,0,76,242,0,0
0,2117,0,0,77,244,0,0
0,2118,0,0,78,246,0,0
0,2118,0,0,79,248,0,0
0,2119,0,0,80,250,0,0
0,2119,0,0,81,252,0,0
0,2120,0,0,82,254,0,0
0,2120,0,0,83,256,0,0
0,2121,0,0,84,257,0,0
0,2121,0,0,85,259,0,0
0,2122,0,0,86,261,0,0
0,2122,0,0,87,263,0,0
0,2122,0,0,88,265,0,0
0,2123,0,0,89,267,0,0
0,2123,0,0,90,269,0,0
0,2124,0,0,91,271,0,0
0,2124,0,0,92,273,0,0
0,2125,0,0,93,275,0,0
0,2125,0,0,94,277,0,0
0,2126,0,0,95,278,0,0
0,2126,0,0,96,280,0,0
0,2126,0,0,97,282,0,0
0,2127,0,0,98,284,0,0
0,2127,0,0,99,286,0,0
0,2128,0,0,100,288,0,0
0,2128,0,0,101,290,0,0
0,2129,0,0,102,292,0,0
0,2129,0,0,103,294,0,0
0,2130,0,0,104,296,0,0
0,2130,0,0,105,298,0,0
0,2130,0,0,106,299,0,0
0,2131,0,0,107,301,0,0
0,2131,0,0,108,303,0,0
0,2132,0,0,109,305,0,0
0,2132,0,0,110,307,0,0
0,2133,0,0,111,309,0,0
0,2133,0,0,112,311,0,0
0,2133,0,0,113,313,0,0
0,2134,0,0,114,315,0,0
0,2134,0,0,115,317,0,0
0,2135,0,0,116,319,0,0
0,2135,0,0,117,320,0,0
0,2135,0,0,118,322,0,0
0,2136,0,0,119,324,0,0
0,2136,0,0,120,326,0,0
0,2137,0,0,121,328,0,0
0,2137,0,0,122,330,0,0
0,2137,0,0,123,332,0,0
0,2138,0,0,124,334,0,0
0,2138,0,0,125,336,0,0
0,2139,0,0,126,338,0,0
0,2139,0,0,127,340,0,0
0,2139,0,0,128,341,0,0
0,2140,0,0,129,343,0,0
0,2140,0,0,129,345,0,0
0,2141,0,0,130,347,0,0
0,2141,0,0,131,349,0,0
0,2141,0,0,132,351,0,0
0,2142,0,0,133,353,0,0
0,2142,0,0,134,355,0,0
0,2142,0,0,135,357,0,0
0,2143,0,0,136,359,0,0
0,2143,0,0,137,361,0,0
0,2144,0,0,138,363,0,0
0,2144,0,0,139,364,0,0
0,2144,0,0,140,366,0,0
