PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:low,PLANT_INFO_Mode:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_SimulationTime:high,PLANT_INFO_VC:high,PLANT_INFO_Mode:high,CTRL_INFO_ModeSetting:high
0,1686,0,1,0,1250,0,0
0,1685,0,1,1,1251,0,0
0,1685,1,1,2,1252,0,0
0,1684,1,1,3,1254,0,0
0,1682,1,1,4,1255,0,0
0,1681,1,1,5,1257,0,0
0,1679,1,1,6,1258,0,0
0,1677,1,1,6,1259,0,0
0,1676,1,1,8,1261,0,0
0,1674,1,1,9,1262,0,0
0,1673,1,1,10,1264,0,0
0,1671,1,1,11,1265,0,0
0,1669,1,1,12,1266,0,0
0,1668,1,1,13,1268,0,0
0,1666,1,1,14,1269,0,0
0,1664,1,1,15,1271,0,0
0,1663,1,1,16,1272,0,0
0,1661,1,1,17,1273,0,0
0,1660,1,1,18,1275,0,0
0,1658,1,1,19,1276,0,0
0,1656,1,1,20,1278,0,0
0,1655,1,1,21,1279,0,0
0,1653,1,1,22,1280,0,0
0,1652,1,1,23,1282,0,0
0,1650,1,1,24,1283,0,0
0,1648,1,1,25,1285,0,0
0,1647,1,1,26,1286,0,0
0,1645,1,1,27,1287,0,0
0,1643,1,1,28,1289,0,0
0,1642,1,1,29,1290,0,0
0,1640,1,1,30,1291,0,0
0,1639,1,1,31,1293,0,0
0,1637,1,1,32,1294,0,0
0,1635,1,1,33,1296,0,0
0,1634,1,1,34,1297,0,0
0,1632,1,1,35,1298,0,0
0,1631,1,1,36,1300,0,0
0,1629,1,1,37,1301,0,0
0,1627,1,1,38,1302,0,0
0,1626,1,1,39,1304,0,0
0,1624,1,1,40,1305,0,0
0,1622,1,1,41,1306,0,0
0,1621,1,1,42,1308,0,0
0,1619,1,1,43,1309,0,0
0,1618,1,1,44,1311,0,0
0,1616,1,1,45,1312,0,0
0,1614,1,1,46,1313,0,0
0,1613,1,1,47,1315,0,0
0,1611,1,1,48,1316,0,0
0,1609,1,1,49,1317,0,0
0,1608,1,1,50,1319,0,0
0,1606,1,1,51,1320,0,0
0,1605,1,1,52,1321,0,0
0,1603,1,1,53,1323,0,0
0,1601,1,1,54,1324,0,0
0,1600,1,1,55,1325,0,0
0,1598,1,1,56,1327,0,0
0,1596,1,1,57,1328,0,0
0,1595,1,1,58,1329,0,0
0,1593,1,1,59,1331,0,0
0,1592,1,1,60,1332,0,0
0,1590,1,1,61,1333,0,0
0,1588,1,1,62,1335,0,0
0,1587,1,1,63,1336,0,0
0,1585,1,1,64,1337,0,0
0,1583,1,1,65,1339,0,0
0,1582,1,1,66,1340,0,0
0,1580,1,1,67,1341,0,0
0,1578,1,1,68,1343,0,0
0,1577,1,1,69,1344,0,0
0,1575,1,1,70,1345,0,0
0,1574,1,1,71,1346,0,0
0,1572,1,1,72,1348,0,0
0,1570,1,1,73,1349,0,0
0,1569,1,1,74,1350,0,0
0,1567,1,1,75,1352,0,0
0,1565,1,1,76,1353,0,0
0,1564,1,1,77,1354,0,0
0,1562,1,1,78,1356,0,0
0,1560,1,1,79,1357,0,0
0,1559,1,1,80,1358,0,0
0,1557,1,1,81,1360,0,0
0,1556,1,1,82,1361,0,0
0,1554,1,1,83,1362,0,0
0,1552,1,1,84,1363,0,0
0,1551,1,1,85,1365,0,0
0,1549,1,1,86,1366,0,0
0,1547,1,1,87,1367,0,0
0,1546,1,1,88,1369,0,0
0,1544,1,1,89,1370,0,0
0,1542,1,1,90,1371,0,0
0,1541,1,1,91,1372,0,0
0,1539,1,1,92,1374,0,0
0,1538,1,1,93,1375,0,0
0,1536,1,1,94,1376,0,0
0,1534,1,1,95,1377,0,0
0,1533,1,1,96,1379,0,0
0,1531,1,1,97,1380,0,0
0,1529,1,1,98,1381,0,0
0,1528,1,1,99,1383,0,0
0,1526,1,1,100,1384,0,0
0,1524,1,1,101,1385,0,0
0,1523,1,1,102,1386,0,0
0,1521,1,1,103,1388,0,0
0,1519,1,1,104,1389,0,0
0,1518,1,1,105,1390,0,0
0,1516,1,1,106,1391,0,0
0,1515,1,1,107,1393,0,0
0,1513,1,1,108,1394,0,0
0,1511,1,1,109,1395,0,0
