PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:low,PLANT_INFO_Mode:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_SimulationTime:high,PLANT_INFO_VC:high,PLANT_INFO_Mode:high,CTRL_INFO_ModeSetting:high
0,502,1,0,0,514,0,0
0,501,1,0,1,514,0,0
0,500,0,0,2,514,0,0
0,501,0,0,3,515,0,0
0,503,0,0,4,515,0,0
0,504,0,0,5,516,0,0
0,505,0,0,6,516,0,0
0,506,0,0,6,516,0,0
0,507,0,0,8,517,0,0
0,508,0,0,9,517,0,0
0,510,0,0,10,518,0,0
0,511,0,0,11,518,0,0
0,512,0,0,12,518,0,0
0,513,0,0,13,519,0,0
0,514,0,0,14,519,0,0
0,515,0,0,15,520,0,0
0,516,0,0,16,520,0,0
0,517,0,0,17,521,0,0
0,519,0,0,18,521,0,0
0,520,0,0,19,521,0,0
0,521,0,0,20,522,0,0
0,522,0,0,21,522,0,0
0,523,0,0,22,523,0,0
0,524,0,0,23,523,0,0
0,525,0,0,24,524,0,0
0,527,0,0,25,524,0,0
0,528,0,0,26,524,0,0
0,529,0,0,27,525,0,0
0,530,0,0,28,525,0,0
0,531,0,0,29,526,0,0
0,532,0,0,30,526,0,0
0,533,0,0,31,527,0,0
0,534,0,0,32,527,0,0
0,536,0,0,33,527,0,0
0,537,0,0,34,528,0,0
0,538,0,0,35,528,0,0
0,539,0,0,36,529,0,0
0,540,0,0,37,529,0,0
0,541,0,0,38,530,0,0
0,542,0,0,39,530,0,0
0,543,0,0,40,531,0,0
0,545,0,0,41,531,0,0
0,546,0,0,42,531,0,0
0,547,0,0,43,532,0,0
0,548,0,0,44,532,0,0
0,549,0,0,45,533,0,0
0,550,0,0,46,533,0,0
0,551,0,0,47,534,0,0
0,552,0,0,48,534,0,0
0,553,0,0,49,535,0,0
0,555,0,0,50,535,0,0
0,556,0,0,51,536,0,0
0,557,0,0,52,536,0,0
0,558,0,0,53,536,0,0
0,559,0,0,54,537,0,0
0,560,0,0,55,537,0,0
0,561,0,0,56,538,0,0
0,562,0,0,57,538,0,0
0,563,0,0,58,539,0,0
0,564,0,0,59,539,0,0
0,566,0,0,60,540,0,0
0,567,0,0,61,540,0,0
0,568,0,0,62,541,0,0
0,569,0,0,63,541,0,0
0,570,0,0,64,542,0,0
0,571,0,0,65,542,0,0
0,572,0,0,66,542,0,0
0,573,0,0,67,543,0,0
0,574,0,0,68,543,0,0
0,575,0,0,69,544,0,0
0,576,0,0,70,544,0,0
0,578,0,0,71,545,0,0
0,579,0,0,72,545,0,0
0,580,0,0,73,546,0,0
0,581,0,0,74,546,0,0
0,582,0,0,75,547,0,0
0,583,0,0,76,547,0,0
0,584,0,0,77,548,0,0
0,585,0,0,78,548,0,0
0,586,0,0,79,549,0,0
0,587,0,0,80,549,0,0
0,588,0,0,81,550,0,0
0,589,0,0,82,550,0,0
0,590,0,0,83,551,0,0
0,592,0,0,84,551,0,0
0,593,0,0,85,552,0,0
0,594,0,0,86,552,0,0
0,595,0,0,87,553,0,0
0,596,0,0,88,553,0,0
0,597,0,0,89,554,0,0
0,598,0,0,90,554,0,0
0,599,0,0,91,555,0,0
0,600,0,0,92,555,0,0
0,601,0,0,93,556,0,0
0,602,0,0,94,556,0,0
0,603,0,0,95,557,0,0
0,604,0,0,96,557,0,0
0,605,0,0,97,558,0,0
0,607,0,0,98,558,0,0
0,608,0,0,99,559,0,0
0,609,0,0,100,559,0,0
0,610,0,0,101,560,0,0
0,611,0,0,102,560,0,0
0,612,0,0,103,561,0,0
0,613,0,0,104,561,0,0
0,614,0,0,105,562,0,0
0,615,0,0,106,562,0,0
0,616,0,0,107,563,0,0
