PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:low,PLANT_INFO_Mode:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_SimulationTime:high,PLANT_INFO_VC:high,PLANT_INFO_Mode:high,CTRL_INFO_ModeSetting:high
0,482,1,0,0,272,0,0
0,481,1,0,1,272,0,0
0,481,0,0,2,272,0,0
0,482,0,0,3,273,0,0
0,483,0,0,4,273,0,0
0,485,0,0,5,274,0,0
0,486,0,0,6,274,0,0
0,487,0,0,6,274,0,0
0,489,0,0,8,275,0,0
0,490,0,0,9,275,0,0
0,491,0,0,10,276,0,0
0,493,0,0,11,276,0,0
0,494,0,0,12,277,0,0
0,495,0,0,13,277,0,0
0,497,0,0,14,277,0,0
0,498,0,0,15,278,0,0
0,499,0,0,16,278,0,0
0,501,0,0,17,279,0,0
0,502,0,0,18,279,0,0
0,503,0,0,19,280,0,0
0,505,0,0,20,280,0,0
0,506,0,0,21,280,0,0
0,507,0,0,22,281,0,0
0,509,0,0,23,281,0,0
0,510,0,0,24,282,0,0
0,511,0,0,25,282,0,0
0,513,0,0,26,283,0,0
0,514,0,0,27,283,0,0
0,515,0,0,28,283,0,0
0,517,0,0,29,284,0,0
0,518,0,0,30,284,0,0
0,519,0,0,31,285,0,0
0,521,0,0,32,285,0,0
0,522,0,0,33,286,0,0
0,523,0,0,34,286,0,0
0,525,0,0,35,287,0,0
0,526,0,0,36,287,0,0
0,527,0,0,37,287,0,0
0,528,0,0,38,288,0,0
0,530,0,0,39,288,0,0
0,531,0,0,40,289,0,0
0,532,0,0,41,289,0,0
0,534,0,0,42,290,0,0
0,535,0,0,43,290,0,0
0,536,0,0,44,291,0,0
0,538,0,0,45,291,0,0
0,539,0,0,46,292,0,0
0,540,0,0,47,292,0,0
0,541,0,0,48,293,0,0
0,543,0,0,49,293,0,0
0,544,0,0,50,293,0,0
0,545,0,0,51,294,0,0
0,547,0,0,52,294,0,0
0,548,0,0,53,295,0,0
0,549,0,0,54,295,0,0
0,550,0,0,55,296,0,0
0,552,0,0,56,296,0,0
0,553,0,0,57,297,0,0
0,554,0,0,58,297,0,0
0,556,0,0,59,298,0,0
0,557,0,0,60,298,0,0
0,558,0,0,61,299,0,0
0,559,0,0,62,299,0,0
0,561,0,0,63,300,0,0
0,562,0,0,64,300,0,0
0,563,0,0,65,301,0,0
0,565,0,0,66,301,0,0
0,566,0,0,67,302,0,0
0,567,0,0,68,302,0,0
0,568,0,0,69,303,0,0
0,570,0,0,70,303,0,0
0,571,0,0,71,304,0,0
0,572,0,0,72,304,0,0
0,574,0,0,73,305,0,0
0,575,0,0,74,305,0,0
0,576,0,0,75,305,0,0
0,577,0,0,76,306,0,0
0,579,0,0,77,306,0,0
0,580,0,0,78,307,0,0
0,581,0,0,79,307,0,0
0,582,0,0,80,308,0,0
0,584,0,0,81,308,0,0
0,585,0,0,82,309,0,0
0,586,0,0,83,309,0,0
0,587,0,0,84,310,0,0
0,589,0,0,85,311,0,0
0,590,0,0,86,311,0,0
0,591,0,0,87,312,0,0
0,592,0,0,88,312,0,0
0,594,0,0,89,313,0,0
0,595,0,0,90,313,0,0
0,596,0,0,91,314,0,0
0,597,0,0,92,314,0,0
0,599,0,0,93,315,0,0
0,600,0,0,94,315,0,0
0,601,0,0,95,316,0,0
0,602,0,0,96,316,0,0
0,604,0,0,97,317,0,0
0,605,0,0,98,317,0,0
0,606,0,0,99,318,0,0
0,607,0,0,100,318,0,0
0,609,0,0,101,319,0,0
0,610,0,0,102,319,0,0
0,611,0,0,103,320,0,0
0,612,0,0,104,320,0,0
0,614,0,0,105,321,0,0
0,615,0,0,106,321,0,0
0,616,0,0,107,322,0,0
0,617,0,0,108,322,0,0
0,619,0,0,109,323,0,0
0,620,0,0,110,324,0,0
0,621,0,0,111,324,0,0
0,622,0,0,112,325,0,0
0,623,0,0,113,325,0,0
0,625,0,0,114,326,0,0
0,626,0,0,115,326,0,0
0,627,0,0,116,327,0,0
0,628,0,0,117,327,0,0
0,630,0,0,118,328,0,0
0,631,0,0,119,328,0,0
0,632,0,0,120,329,0,0
0,633,0,0,121,329,0,0
0,634,0,0,122,330,0,0
0,636,0,0,123,331,0,0
0,637,0,0,124,331,0,0
0,638,0,0,125,332,0,0
0,639,0,0,126,332,0,0
0,641,0,0,127,333,0,0
0,642,0,0,128,333,0,0
0,643,0,0,129,334,0,0
0,644,0,0,129,334,0,0
0,645,0,0,130,335,0,0
0,647,0,0,131,336,0,0
