PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:low,PLANT_INFO_Mode:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_SimulationTime:high,PLANT_INFO_VC:high,PLANT_INFO_Mode:high,CTRL_INFO_ModeSetting:high
0,2132,1,0,0,316,0,0
0,2130,1,0,1,317,0,0
0,2129,0,0,2,319,0,0
0,2130,0,0,3,321,0,0
0,2130,0,0,4,323,0,0
0,2131,0,0,5,325,0,0
0,2131,0,0,6,327,0,0
0,2131,0,0,6,329,0,0
0,2132,0,0,8,331,0,0
0,2132,0,0,9,333,0,0
0,2133,0,0,10,335,0,0
0,2133,0,0,11,336,0,0
0,2133,0,0,12,338,0,0
0,2134,0,0,13,340,0,0
0,2134,0,0,14,342,0,0
0,2135,0,0,15,344,0,0
0,2135,0,0,16,346,0,0
0,2135,0,0,17,348,0,0
0,2136,0,0,18,350,0,0
0,2136,0,0,19,352,0,0
0,2137,0,0,20,354,0,0
0,2137,0,0,21,356,0,0
0,2137,0,0,22,357,0,0
0,2138,0,0,23,359,0,0
0,2138,0,0,24,361,0,0
0,2138,0,0,25,363,0,0
0,2139,0,0,26,365,0,0
0,2139,0,0,27,367,0,0
0,2140,0,0,28,369,0,0
0,2140,0,0,29,371,0,0
0,2140,0,0,30,373,0,0
0,2141,0,0,31,375,0,0
0,2141,0,0,32,377,0,0
0,2141,0,0,33,379,0,0
0,2142,0,0,34,380,0,0
0,2142,0,0,35,382,0,0
0,2142,0,0,36,384,0,0
0,2143,0,0,37,386,0,0
0,2143,0,0,38,388,0,0
0,2144,0,0,39,390,0,0
0,2144,0,0,40,392,0,0
0,2144,0,0,41,394,0,0
0,2145,0,0,42,396,0,0
0,2145,0,0,43,398,0,0
0,2145,0,0,44,400,0,0
0,2146,0,0,45,401,0,0
0,2146,0,0,46,403,0,0
0,2146,0,0,47,405,0,0
0,2147,0,0,48,407,0,0
0,2147,0,0,49,409,0,0
0,2147,0,0,50,411,0,0
0,2148,0,0,51,413,0,0
0,2148,0,0,52,415,0,0
0,2148,0,0,53,417,0,0
0,2149,0,0,54,419,0,0
0,2149,0,0,55,421,0,0
0,2149,0,0,56,423,0,0
0,2150,0,0,57,424,0,0
0,2150,0,0,58,426,0,0
0,2150,0,0,59,428,0,0
0,2151,0,0,60,430,0,0
0,2151,0,0,61,432,0,0
0,2151,0,0,62,434,0,0
0,2151,0,0,63,436,0,0
0,2152,0,0,64,438,0,0
0,2152,0,0,65,440,0,0
0,2152,0,0,66,442,0,0
0,2153,0,0,67,444,0,0
0,2153,0,0,68,446,0,0
0,2153,0,0,69,447,0,0
0,2154,0,0,70,449,0,0
0,2154,0,0,71,451,0,0
0,2154,0,0,72,453,0,0
0,2155,0,0,73,455,0,0
0,2155,0,0,74,457,0,0
0,2155,0,0,75,459,0,0
0,2155,0,0,76,461,0,0
0,2156,0,0,77,463,0,0
0,2156,0,0,78,465,0,0
0,2156,0,0,79,467,0,0
0,2157,0,0,80,469,0,0
0,2157,0,0,81,470,0,0
0,2157,0,0,82,472,0,0
0,2157,0,0,83,474,0,0
0,2158,0,0,84,476,0,0
0,2158,0,0,85,478,0,0
0,2158,0,0,86,480,0,0
0,2159,0,0,87,482,0,0
0,2159,0,0,88,484,0,0
0,2159,0,0,89,486,0,0
0,2159,0,0,90,488,0,0
0,2160,0,0,91,490,0,0
0,2160,0,0,92,492,0,0
0,2160,0,0,93,494,0,0
0,2160,0,0,94,495,0,0
0,2161,0,0,95,497,0,0
0,2161,0,0,96,499,0,0
0,2161,0,0,97,501,0,0
0,2161,0,0,98,503,0,0
0,2162,0,0,99,505,0,0
0,2162,0,0,100,507,0,0
0,2162,0,0,101,509,0,0
0,2162,0,0,102,511,0,0
0,2163,0,0,103,513,0,0
0,2163,0,0,104,515,0,0
0,2163,0,0,105,517,0,0
0,2163,0,0,106,518,0,0
0,2164,0,0,107,520,0,0
0,2164,0,0,108,522,0,0
0,2164,0,0,109,524,0,0
0,2164,0,0,110,526,0,0
0,2165,0,0,111,528,0,0
0,2165,0,0,112,530,0,0
0,2165,0,0,113,532,0,0
0,2165,0,0,114,534,0,0
0,2166,0,0,115,536,0,0
0,2166,0,0,116,538,0,0
0,2166,0,0,117,540,0,0
0,2166,0,0,118,542,0,0
0,2167,0,0,119,543,0,0
0,2167,0,0,120,545,0,0
0,2167,0,0,121,547,0,0
0,2167,0,0,122,549,0,0
0,2167,0,0,123,551,0,0
0,2168,0,0,124,553,0,0
0,2168,0,0,125,555,0,0
0,2168,0,0,126,557,0,0
0,2168,0,0,127,559,0,0
0,2168,0,0,128,561,0,0
0,2169,0,0,129,563,0,0
0,2169,0,0,129,565,0,0
0,2169,0,0,130,566,0,0
0,2169,0,0,131,568,0,0
0,2170,0,0,132,570,0,0
0,2170,0,0,133,572,0,0
0,2170,0,0,134,574,0,0
0,2170,0,0,135,576,0,0
0,2170,0,0,136,578,0,0
0,2171,0,0,137,580,0,0
0,2171,0,0,138,582,0,0
