PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
220,1,0,0,1110,0,0,6657
221,1,1,0,1110,0,0,6658
220,1,1,0,1110,0,0,6659
219,1,1,0,1110,0,0,6660
218,1,1,0,1110,0,0,6661
217,1,1,0,1110,0,0,6662
216,1,1,0,1110,0,0,6663
215,1,1,0,1110,0,0,6664
215,1,1,0,1110,0,0,6665
214,1,1,0,1111,0,0,6666
213,1,1,0,1111,0,0,6667
212,1,1,0,1111,0,0,6668
211,1,1,0,1111,0,0,6669
210,1,1,0,1111,0,0,6670
209,1,1,0,1111,0,0,6671
208,1,1,0,1111,0,0,6672
207,1,1,0,1111,0,0,6673
206,1,1,0,1111,0,0,6674
205,1,1,0,1111,0,0,6675
204,1,1,0,1111,0,0,6676
204,1,1,0,1112,0,0,6677
203,1,1,0,1112,0,0,6678
202,1,1,0,1112,0,0,6679
201,1,1,0,1112,0,0,6680
200,1,1,0,1112,0,0,6681
199,1,1,0,1112,0,0,6682
198,1,1,0,1112,0,0,6683
197,1,1,0,1112,0,0,6684
196,1,1,0,1112,0,0,6685
195,1,1,0,1112,0,0,6686
194,1,1,0,1112,0,0,6687
193,1,1,0,1112,0,0,6688
192,1,1,0,1112,0,0,6689
192,1,1,0,1113,0,0,6690
191,1,1,0,1113,0,0,6691
190,1,1,0,1113,0,0,6692
189,1,1,0,1113,0,0,6693
188,1,1,0,1113,0,0,6694
187,1,1,0,1113,0,0,6695
186,1,1,0,1113,0,0,6696
185,1,1,0,1113,0,0,6697
184,1,1,0,1113,0,0,6698
183,1,1,0,1113,0,0,6699
182,1,1,0,1113,0,0,6700
182,1,1,0,1113,0,0,6701
181,1,1,0,1113,0,0,6702
180,1,1,0,1113,0,0,6703
179,1,1,0,1113,0,0,6704
178,1,1,0,1114,0,0,6705
177,1,1,0,1114,0,0,6706
176,1,1,0,1114,0,0,6707
175,1,1,0,1114,0,0,6708
174,1,1,0,1114,0,0,6709
173,1,1,0,1114,0,0,6710
172,1,1,0,1114,0,0,6711
172,1,1,0,1114,0,0,6712
171,1,1,0,1114,0,0,6713
170,1,1,0,1114,0,0,6714
169,1,1,0,1114,0,0,6715
168,1,1,0,1114,0,0,6716
167,1,1,0,1114,0,0,6717
166,1,1,0,1114,0,0,6718
165,1,1,0,1114,0,0,6719
164,1,1,0,1114,0,0,6720
163,1,1,0,1114,0,0,6721
162,1,1,0,1114,0,0,6722
162,1,1,0,1115,0,0,6723
161,1,1,0,1115,0,0,6724
160,1,1,0,1115,0,0,6725
159,1,1,0,1115,0,0,6726
158,1,1,0,1115,0,0,6727
157,1,1,0,1115,0,0,6728
156,1,1,0,1115,0,0,6729
155,1,1,0,1115,0,0,6730
154,1,1,0,1115,0,0,6731
153,1,1,0,1115,0,0,6732
152,1,1,0,1115,0,0,6733
152,1,1,0,1115,0,0,6734
151,1,1,0,1115,0,0,6735
150,1,1,0,1115,0,0,6736
149,1,1,0,1115,0,0,6737
148,1,1,0,1115,0,0,6738
147,1,1,0,1115,0,0,6739
146,1,1,0,1115,0,0,6740
145,1,1,0,1115,0,0,6741
144,1,1,0,1115,0,0,6742
143,1,1,0,1115,0,0,6743
143,1,1,0,1115,0,0,6744
142,1,1,0,1115,0,0,6745
141,1,1,0,1115,0,0,6746
140,1,1,0,1115,0,0,6747
139,1,1,0,1115,0,0,6748
