PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
81,0,1,0,2109,0,0,6402
79,0,0,0,2109,0,0,6403
80,0,0,0,2109,0,0,6404
80,0,0,0,2109,0,0,6405
80,0,0,0,2109,0,0,6406
80,0,0,0,2109,0,0,6407
80,0,0,0,2109,0,0,6408
80,0,0,0,2109,0,0,6409
81,0,0,0,2108,0,0,6410
81,0,0,0,2108,0,0,6411
81,0,0,0,2108,0,0,6412
81,0,0,0,2108,0,0,6413
81,0,0,0,2108,0,0,6414
81,0,0,0,2108,0,0,6415
82,0,0,0,2108,0,0,6416
82,0,0,0,2108,0,0,6417
82,0,0,0,2107,0,0,6418
82,0,0,0,2107,0,0,6419
82,0,0,0,2107,0,0,6420
83,0,0,0,2107,0,0,6421
83,0,0,0,2107,0,0,6422
83,0,0,0,2107,0,0,6423
83,0,0,0,2107,0,0,6424
83,0,0,0,2107,0,0,6425
83,0,0,0,2107,0,0,6426
84,0,0,0,2106,0,0,6427
84,0,0,0,2106,0,0,6428
84,0,0,0,2106,0,0,6429
84,0,0,0,2106,0,0,6430
84,0,0,0,2106,0,0,6431
84,0,0,0,2106,0,0,6432
85,0,0,0,2106,0,0,6433
85,0,0,0,2106,0,0,6434
85,0,0,0,2106,0,0,6435
85,0,0,0,2105,0,0,6436
85,0,0,0,2105,0,0,6437
85,0,0,0,2105,0,0,6438
86,0,0,0,2105,0,0,6439
86,0,0,0,2105,0,0,6440
86,0,0,0,2105,0,0,6441
86,0,0,0,2105,0,0,6442
86,0,0,0,2105,0,0,6443
87,0,0,0,2105,0,0,6444
87,0,0,0,2104,0,0,6445
87,0,0,0,2104,0,0,6446
87,0,0,0,2104,0,0,6447
87,0,0,0,2104,0,0,6448
87,0,0,0,2104,0,0,6449
88,0,0,0,2104,0,0,6450
88,0,0,0,2104,0,0,6451
88,0,0,0,2104,0,0,6452
88,0,0,0,2104,0,0,6453
88,0,0,0,2103,0,0,6454
88,0,0,0,2103,0,0,6455
89,0,0,0,2103,0,0,6456
89,0,0,0,2103,0,0,6457
89,0,0,0,2103,0,0,6458
89,0,0,0,2103,0,0,6459
89,0,0,0,2103,0,0,6460
90,0,0,0,2103,0,0,6461
90,0,0,0,2103,0,0,6462
90,0,0,0,2102,0,0,6463
90,0,0,0,2102,0,0,6464
90,0,0,0,2102,0,0,6465
90,0,0,0,2102,0,0,6466
91,0,0,0,2102,0,0,6467
91,0,0,0,2102,0,0,6468
91,0,0,0,2102,0,0,6469
91,0,0,0,2102,0,0,6470
91,0,0,0,2102,0,0,6471
91,0,0,0,2101,0,0,6472
92,0,0,0,2101,0,0,6473
92,0,0,0,2101,0,0,6474
92,0,0,0,2101,0,0,6475
92,0,0,0,2101,0,0,6476
92,0,0,0,2101,0,0,6477
92,0,0,0,2101,0,0,6478
93,0,0,0,2101,0,0,6479
93,0,0,0,2101,0,0,6480
93,0,0,0,2100,0,0,6481
93,0,0,0,2100,0,0,6482
93,0,0,0,2100,0,0,6483
94,0,0,0,2100,0,0,6484
94,0,0,0,2100,0,0,6485
94,0,0,0,2100,0,0,6486
94,0,0,0,2100,0,0,6487
94,0,0,0,2100,0,0,6488
94,0,0,0,2100,0,0,6489
95,0,0,0,2100,0,0,6490
95,0,0,0,2099,0,0,6491
95,0,0,0,2099,0,0,6492
95,0,0,0,2099,0,0,6493
95,0,0,0,2099,0,0,6494
95,0,0,0,2099,0,0,6495
96,0,0,0,2099,0,0,6496
96,0,0,0,2099,0,0,6497
96,0,0,0,2099,0,0,6498
96,0,0,0,2099,0,0,6499
96,0,0,0,2098,0,0,6500
97,0,0,0,2098,0,0,6501
97,0,0,0,2098,0,0,6502
97,0,0,0,2098,0,0,6503
97,0,0,0,2098,0,0,6504
97,0,0,0,2098,0,0,6505
97,0,0,0,2098,0,0,6506
98,0,0,0,2098,0,0,6507
98,0,0,0,2098,0,0,6508
98,0,0,0,2098,0,0,6509
98,0,0,0,2097,0,0,6510
98,0,0,0,2097,0,0,6511
98,0,0,0,2097,0,0,6512
99,0,0,0,2097,0,0,6513
99,0,0,0,2097,0,0,6514
99,0,0,0,2097,0,0,6515
99,0,0,0,2097,0,0,6516
99,0,0,0,2097,0,0,6517
99,0,0,0,2097,0,0,6518
100,0,0,0,2097,0,0,6519
100,0,0,0,2096,0,0,6520
100,0,0,0,2096,0,0,6521
100,0,0,0,2096,0,0,6522
100,0,0,0,2096,0,0,6523
101,0,0,0,2096,0,0,6524
101,0,0,0,2096,0,0,6525
101,0,0,0,2096,0,0,6526
101,0,0,0,2096,0,0,6527
101,0,0,0,2096,0,0,6528
101,0,0,0,2096,0,0,6529
102,0,0,0,2095,0,0,6530
102,0,0,0,2095,0,0,6531
102,0,0,0,2095,0,0,6532
102,0,0,0,2095,0,0,6533
102,0,0,0,2095,0,0,6534
102,0,0,0,2095,0,0,6535
103,0,0,0,2095,0,0,6536
103,0,0,0,2095,0,0,6537
103,0,0,0,2095,0,0,6538
103,0,0,0,2095,0,0,6539
103,0,0,0,2095,0,0,6540
103,0,0,0,2094,0,0,6541
104,0,0,0,2094,0,0,6542
104,0,0,0,2094,0,0,6543
104,0,0,0,2094,0,0,6544
104,0,0,0,2094,0,0,6545
104,0,0,0,2094,0,0,6546
105,0,0,0,2094,0,0,6547
105,0,0,0,2094,0,0,6548
105,0,0,0,2094,0,0,6549
105,0,0,0,2094,0,0,6550
105,0,0,0,2093,0,0,6551
105,0,0,0,2093,0,0,6552
106,0,0,0,2093,0,0,6553
106,0,0,0,2093,0,0,6554
106,0,0,0,2093,0,0,6555
106,0,0,0,2093,0,0,6556
106,0,0,0,2093,0,0,6557
106,0,0,0,2093,0,0,6558
107,0,0,0,2093,0,0,6559
107,0,0,0,2093,0,0,6560
107,0,0,0,2093,0,0,6561
107,0,0,0,2092,0,0,6562
107,0,0,0,2092,0,0,6563
107,0,0,0,2092,0,0,6564
108,0,0,0,2092,0,0,6565
108,0,0,0,2092,0,0,6566
108,0,0,0,2092,0,0,6567
108,0,0,0,2092,0,0,6568
108,0,0,0,2092,0,0,6569
109,0,0,0,2092,0,0,6570
109,0,0,0,2092,0,0,6571
109,0,0,0,2092,0,0,6572
109,0,0,0,2091,0,0,6573
109,0,0,0,2091,0,0,6574
109,0,0,0,2091,0,0,6575
110,0,0,0,2091,0,0,6576
110,0,0,0,2091,0,0,6577
110,0,0,0,2091,0,0,6578
110,0,0,0,2091,0,0,6579
110,0,0,0,2091,0,0,6580
110,0,0,0,2091,0,0,6581
111,0,0,0,2091,0,0,6582
111,0,0,0,2091,0,0,6583
111,0,0,0,2090,0,0,6584
111,0,0,0,2090,0,0,6585
111,0,0,0,2090,0,0,6586
111,0,0,0,2090,0,0,6587
112,0,0,0,2090,0,0,6588
112,0,0,0,2090,0,0,6589
112,0,0,0,2090,0,0,6590
112,0,0,0,2090,0,0,6591
112,0,0,0,2090,0,0,6592
112,0,0,0,2090,0,0,6593
113,0,0,0,2090,0,0,6594
113,0,0,0,2089,0,0,6595
113,0,0,0,2089,0,0,6596
113,0,0,0,2089,0,0,6597
113,0,0,0,2089,0,0,6598
114,0,0,0,2089,0,0,6599
114,0,0,0,2089,0,0,6600
114,0,0,0,2089,0,0,6601
114,0,0,0,2089,0,0,6602
114,0,0,0,2089,0,0,6603
114,0,0,0,2089,0,0,6604
115,0,0,0,2089,0,0,6605
115,0,0,0,2089,0,0,6606
115,0,0,0,2088,0,0,6607
115,0,0,0,2088,0,0,6608
115,0,0,0,2088,0,0,6609
115,0,0,0,2088,0,0,6610
116,0,0,0,2088,0,0,6611
116,0,0,0,2088,0,0,6612
116,0,0,0,2088,0,0,6613
116,0,0,0,2088,0,0,6614
116,0,0,0,2088,0,0,6615
116,0,0,0,2088,0,0,6616
117,0,0,0,2088,0,0,6617
117,0,0,0,2088,0,0,6618
117,0,0,0,2087,0,0,6619
117,0,0,0,2087,0,0,6620
117,0,0,0,2087,0,0,6621
117,0,0,0,2087,0,0,6622
118,0,0,0,2087,0,0,6623
118,0,0,0,2087,0,0,6624
118,0,0,0,2087,0,0,6625
118,0,0,0,2087,0,0,6626
118,0,0,0,2087,0,0,6627
119,0,0,0,2087,0,0,6628
119,0,0,0,2087,0,0,6629
119,0,0,0,2087,0,0,6630
119,0,0,0,2086,0,0,6631
119,0,0,0,2086,0,0,6632
119,0,0,0,2086,0,0,6633
120,0,0,0,2086,0,0,6634
120,0,0,0,2086,0,0,6635
120,0,0,0,2086,0,0,6636
120,0,0,0,2086,0,0,6637
120,0,0,0,2086,0,0,6638
120,0,0,0,2086,0,0,6639
121,0,0,0,2086,0,0,6640
121,0,0,0,2086,0,0,6641
121,0,0,0,2086,0,0,6642
121,0,0,0,2085,0,0,6643
121,0,0,0,2085,0,0,6644
121,0,0,0,2085,0,0,6645
122,0,0,0,2085,0,0,6646
122,0,0,0,2085,0,0,6647
122,0,0,0,2085,0,0,6648
122,0,0,0,2085,0,0,6649
122,0,0,0,2085,0,0,6650
122,0,0,0,2085,0,0,6651
123,0,0,0,2085,0,0,6652
123,0,0,0,2085,0,0,6653
123,0,0,0,2085,0,0,6654
123,0,0,0,2085,0,0,6655
123,0,0,0,2084,0,0,6656
123,0,0,0,2084,0,0,6657
124,0,0,0,2084,0,0,6658
124,0,0,0,2084,0,0,6659
124,0,0,0,2084,0,0,6660
124,0,0,0,2084,0,0,6661
124,0,0,0,2084,0,0,6662
124,0,0,0,2084,0,0,6663
125,0,0,0,2084,0,0,6664
125,0,0,0,2084,0,0,6665
125,0,0,0,2084,0,0,6666
125,0,0,0,2084,0,0,6667
125,0,0,0,2084,0,0,6668
126,0,0,0,2083,0,0,6669
126,0,0,0,2083,0,0,6670
126,0,0,0,2083,0,0,6671
126,0,0,0,2083,0,0,6672
126,0,0,0,2083,0,0,6673
126,0,0,0,2083,0,0,6674
127,0,0,0,2083,0,0,6675
127,0,0,0,2083,0,0,6676
127,0,0,0,2083,0,0,6677
127,0,0,0,2083,0,0,6678
127,0,0,0,2083,0,0,6679
127,0,0,0,2083,0,0,6680
128,0,0,0,2083,0,0,6681
128,0,0,0,2083,0,0,6682
128,0,0,0,2082,0,0,6683
128,0,0,0,2082,0,0,6684
128,0,0,0,2082,0,0,6685
128,0,0,0,2082,0,0,6686
129,0,0,0,2082,0,0,6687
129,0,0,0,2082,0,0,6688
129,0,0,0,2082,0,0,6689
129,0,0,0,2082,0,0,6690
129,0,0,0,2082,0,0,6691
129,0,0,0,2082,0,0,6692
130,0,0,0,2082,0,0,6693
130,0,0,0,2082,0,0,6694
130,0,0,0,2082,0,0,6695
130,0,0,0,2082,0,0,6696
130,0,0,0,2081,0,0,6697
130,0,0,0,2081,0,0,6698
131,0,0,0,2081,0,0,6699
131,0,0,0,2081,0,0,6700
131,0,0,0,2081,0,0,6701
131,0,0,0,2081,0,0,6702
131,0,0,0,2081,0,0,6703
131,0,0,0,2081,0,0,6704
132,0,0,0,2081,0,0,6705
132,0,0,0,2081,0,0,6706
132,0,0,0,2081,0,0,6707
132,0,0,0,2081,0,0,6708
132,0,0,0,2081,0,0,6709
132,0,0,0,2081,0,0,6710
133,0,0,0,2080,0,0,6711
133,0,0,0,2080,0,0,6712
133,0,0,0,2080,0,0,6713
133,0,0,0,2080,0,0,6714
133,0,0,0,2080,0,0,6715
133,0,0,0,2080,0,0,6716
134,0,0,0,2080,0,0,6717
134,0,0,0,2080,0,0,6718
134,0,0,0,2080,0,0,6719
134,0,0,0,2080,0,0,6720
134,0,0,0,2080,0,0,6721
134,0,0,0,2080,0,0,6722
135,0,0,0,2080,0,0,6723
135,0,0,0,2080,0,0,6724
135,0,0,0,2080,0,0,6725
135,0,0,0,2079,0,0,6726
135,0,0,0,2079,0,0,6727
135,0,0,0,2079,0,0,6728
136,0,0,0,2079,0,0,6729
136,0,0,0,2079,0,0,6730
136,0,0,0,2079,0,0,6731
136,0,0,0,2079,0,0,6732
136,0,0,0,2079,0,0,6733
136,0,0,0,2079,0,0,6734
137,0,0,0,2079,0,0,6735
137,0,0,0,2079,0,0,6736
137,0,0,0,2079,0,0,6737
137,0,0,0,2079,0,0,6738
137,0,0,0,2079,0,0,6739
137,0,0,0,2079,0,0,6740
138,0,0,0,2078,0,0,6741
138,0,0,0,2078,0,0,6742
138,0,0,0,2078,0,0,6743
138,0,0,0,2078,0,0,6744
138,0,0,0,2078,0,0,6745
138,0,0,0,2078,0,0,6746
139,0,0,0,2078,0,0,6747
139,0,0,0,2078,0,0,6748
139,0,0,0,2078,0,0,6749
139,0,0,0,2078,0,0,6750
139,0,0,0,2078,0,0,6751
139,0,0,0,2078,0,0,6752
140,0,0,0,2078,0,0,6753
140,0,0,0,2078,0,0,6754
140,0,0,0,2078,0,0,6755
140,0,0,0,2078,0,0,6756
140,0,0,0,2077,0,0,6757
140,0,0,0,2077,0,0,6758
141,0,0,0,2077,0,0,6759
141,0,0,0,2077,0,0,6760
141,0,0,0,2077,0,0,6761
141,0,0,0,2077,0,0,6762
141,0,0,0,2077,0,0,6763
141,0,0,0,2077,0,0,6764
142,0,0,0,2077,0,0,6765
142,0,0,0,2077,0,0,6766
142,0,0,0,2077,0,0,6767
142,0,0,0,2077,0,0,6768
142,0,0,0,2077,0,0,6769
142,0,0,0,2077,0,0,6770
143,0,0,0,2077,0,0,6771
143,0,0,0,2077,0,0,6772
143,0,0,0,2077,0,0,6773
143,0,0,0,2076,0,0,6774
143,0,0,0,2076,0,0,6775
143,0,0,0,2076,0,0,6776
144,0,0,0,2076,0,0,6777
144,0,0,0,2076,0,0,6778
144,0,0,0,2076,0,0,6779
144,0,0,0,2076,0,0,6780
144,0,0,0,2076,0,0,6781
144,0,0,0,2076,0,0,6782
145,0,0,0,2076,0,0,6783
145,0,0,0,2076,0,0,6784
145,0,0,0,2076,0,0,6785
145,0,0,0,2076,0,0,6786
145,0,0,0,2076,0,0,6787
145,0,0,0,2076,0,0,6788
146,0,0,0,2076,0,0,6789
146,0,0,0,2076,0,0,6790
146,0,0,0,2076,0,0,6791
146,0,0,0,2075,0,0,6792
146,0,0,0,2075,0,0,6793
146,0,0,0,2075,0,0,6794
147,0,0,0,2075,0,0,6795
147,0,0,0,2075,0,0,6796
147,0,0,0,2075,0,0,6797
147,0,0,0,2075,0,0,6798
147,0,0,0,2075,0,0,6799
147,0,0,0,2075,0,0,6800
148,0,0,0,2075,0,0,6801
148,0,0,0,2075,0,0,6802
148,0,0,0,2075,0,0,6803
148,0,0,0,2075,0,0,6804
148,0,0,0,2075,0,0,6805
148,0,0,0,2075,0,0,6806
149,0,0,0,2075,0,0,6807
149,0,0,0,2075,0,0,6808
149,0,0,0,2075,0,0,6809
149,0,0,0,2074,0,0,6810
149,0,0,0,2074,0,0,6811
149,0,0,0,2074,0,0,6812
150,0,0,0,2074,0,0,6813
150,0,0,0,2074,0,0,6814
150,0,0,0,2074,0,0,6815
150,0,0,0,2074,0,0,6816
150,0,0,0,2074,0,0,6817
150,0,0,0,2074,0,0,6818
151,0,0,0,2074,0,0,6819
151,0,0,0,2074,0,0,6820
151,0,0,0,2074,0,0,6821
151,0,0,0,2074,0,0,6822
151,0,0,0,2074,0,0,6823
151,0,0,0,2074,0,0,6824
152,0,0,0,2074,0,0,6825
152,0,0,0,2074,0,0,6826
152,0,0,0,2074,0,0,6827
152,0,0,0,2074,0,0,6828
152,0,0,0,2074,0,0,6829
152,0,0,0,2073,0,0,6830
153,0,0,0,2073,0,0,6831
153,0,0,0,2073,0,0,6832
153,0,0,0,2073,0,0,6833
153,0,0,0,2073,0,0,6834
153,0,0,0,2073,0,0,6835
153,0,0,0,2073,0,0,6836
153,0,0,0,2073,0,0,6837
154,0,0,0,2073,0,0,6838
154,0,0,0,2073,0,0,6839
154,0,0,0,2073,0,0,6840
154,0,0,0,2073,0,0,6841
154,0,0,0,2073,0,0,6842
154,0,0,0,2073,0,0,6843
155,0,0,0,2073,0,0,6844
155,0,0,0,2073,0,0,6845
155,0,0,0,2073,0,0,6846
155,0,0,0,2073,0,0,6847
155,0,0,0,2073,0,0,6848
155,0,0,0,2073,0,0,6849
156,0,0,0,2073,0,0,6850
156,0,0,0,2072,0,0,6851
156,0,0,0,2072,0,0,6852
156,0,0,0,2072,0,0,6853
156,0,0,0,2072,0,0,6854
156,0,0,0,2072,0,0,6855
157,0,0,0,2072,0,0,6856
157,0,0,0,2072,0,0,6857
157,0,0,0,2072,0,0,6858
157,0,0,0,2072,0,0,6859
157,0,0,0,2072,0,0,6860
157,0,0,0,2072,0,0,6861
158,0,0,0,2072,0,0,6862
158,0,0,0,2072,0,0,6863
158,0,0,0,2072,0,0,6864
158,0,0,0,2072,0,0,6865
158,0,0,0,2072,0,0,6866
158,0,0,0,2072,0,0,6867
159,0,0,0,2072,0,0,6868
159,0,0,0,2072,0,0,6869
159,0,0,0,2072,0,0,6870
159,0,0,0,2072,0,0,6871
159,0,0,0,2072,0,0,6872
159,0,0,0,2071,0,0,6873
159,0,0,0,2071,0,0,6874
160,0,0,0,2071,0,0,6875
160,0,0,0,2071,0,0,6876
160,0,0,0,2071,0,0,6877
160,0,0,0,2071,0,0,6878
160,0,0,0,2071,0,0,6879
160,0,0,0,2071,0,0,6880
161,0,0,0,2071,0,0,6881
161,0,0,0,2071,0,0,6882
161,0,0,0,2071,0,0,6883
161,0,0,0,2071,0,0,6884
161,0,0,0,2071,0,0,6885
161,0,0,0,2071,0,0,6886
162,0,0,0,2071,0,0,6887
162,0,0,0,2071,0,0,6888
162,0,0,0,2071,0,0,6889
162,0,0,0,2071,0,0,6890
162,0,0,0,2071,0,0,6891
162,0,0,0,2071,0,0,6892
163,0,0,0,2071,0,0,6893
163,0,0,0,2071,0,0,6894
163,0,0,0,2071,0,0,6895
163,0,0,0,2071,0,0,6896
163,0,0,0,2070,0,0,6897
163,0,0,0,2070,0,0,6898
163,0,0,0,2070,0,0,6899
164,0,0,0,2070,0,0,6900
164,0,0,0,2070,0,0,6901
164,0,0,0,2070,0,0,6902
164,0,0,0,2070,0,0,6903
164,0,0,0,2070,0,0,6904
164,0,0,0,2070,0,0,6905
165,0,0,0,2070,0,0,6906
165,0,0,0,2070,0,0,6907
165,0,0,0,2070,0,0,6908
165,0,0,0,2070,0,0,6909
165,0,0,0,2070,0,0,6910
165,0,0,0,2070,0,0,6911
166,0,0,0,2070,0,0,6912
166,0,0,0,2070,0,0,6913
166,0,0,0,2070,0,0,6914
166,0,0,0,2070,0,0,6915
166,0,0,0,2070,0,0,6916
166,0,0,0,2070,0,0,6917
166,0,0,0,2070,0,0,6918
167,0,0,0,2070,0,0,6919
167,0,0,0,2070,0,0,6920
167,0,0,0,2070,0,0,6921
167,0,0,0,2070,0,0,6922
167,0,0,0,2069,0,0,6923
167,0,0,0,2069,0,0,6924
168,0,0,0,2069,0,0,6925
168,0,0,0,2069,0,0,6926
168,0,0,0,2069,0,0,6927
168,0,0,0,2069,0,0,6928
168,0,0,0,2069,0,0,6929
168,0,0,0,2069,0,0,6930
169,0,0,0,2069,0,0,6931
169,0,0,0,2069,0,0,6932
169,0,0,0,2069,0,0,6933
169,0,0,0,2069,0,0,6934
169,0,0,0,2069,0,0,6935
169,0,0,0,2069,0,0,6936
169,0,0,0,2069,0,0,6937
170,0,0,0,2069,0,0,6938
170,0,0,0,2069,0,0,6939
170,0,0,0,2069,0,0,6940
170,0,0,0,2069,0,0,6941
170,0,0,0,2069,0,0,6942
170,0,0,0,2069,0,0,6943
171,0,0,0,2069,0,0,6944
171,0,0,0,2069,0,0,6945
171,0,0,0,2069,0,0,6946
171,0,0,0,2069,0,0,6947
171,0,0,0,2069,0,0,6948
171,0,0,0,2069,0,0,6949
172,0,0,0,2069,0,0,6950
172,0,0,0,2069,0,0,6951
172,0,0,0,2069,0,0,6952
172,0,0,0,2068,0,0,6953
172,0,0,0,2068,0,0,6954
172,0,0,0,2068,0,0,6955
172,0,0,0,2068,0,0,6956
173,0,0,0,2068,0,0,6957
173,0,0,0,2068,0,0,6958
173,0,0,0,2068,0,0,6959
173,0,0,0,2068,0,0,6960
173,0,0,0,2068,0,0,6961
173,0,0,0,2068,0,0,6962
174,0,0,0,2068,0,0,6963
174,0,0,0,2068,0,0,6964
174,0,0,0,2068,0,0,6965
174,0,0,0,2068,0,0,6966
174,0,0,0,2068,0,0,6967
174,0,0,0,2068,0,0,6968
174,0,0,0,2068,0,0,6969
175,0,0,0,2068,0,0,6970
175,0,0,0,2068,0,0,6971
175,0,0,0,2068,0,0,6972
175,0,0,0,2068,0,0,6973
175,0,0,0,2068,0,0,6974
175,0,0,0,2068,0,0,6975
176,0,0,0,2068,0,0,6976
176,0,0,0,2068,0,0,6977
176,0,0,0,2068,0,0,6978
176,0,0,0,2068,0,0,6979
176,0,0,0,2068,0,0,6980
176,0,0,0,2068,0,0,6981
176,0,0,0,2068,0,0,6982
177,0,0,0,2068,0,0,6983
177,0,0,0,2068,0,0,6984
177,0,0,0,2068,0,0,6985
177,0,0,0,2068,0,0,6986
177,0,0,0,2068,0,0,6987
177,0,0,0,2067,0,0,6988
178,0,0,0,2067,0,0,6989
178,0,0,0,2067,0,0,6990
178,0,0,0,2067,0,0,6991
178,0,0,0,2067,0,0,6992
178,0,0,0,2067,0,0,6993
178,0,0,0,2067,0,0,6994
178,0,0,0,2067,0,0,6995
179,0,0,0,2067,0,0,6996
179,0,0,0,2067,0,0,6997
179,0,0,0,2067,0,0,6998
179,0,0,0,2067,0,0,6999
179,0,0,0,2067,0,0,7000
179,0,0,0,2067,0,0,7001
180,0,0,0,2067,0,0,7002
180,0,0,0,2067,0,0,7003
180,0,0,0,2067,0,0,7004
180,0,0,0,2067,0,0,7005
180,0,0,0,2067,0,0,7006
180,0,0,0,2067,0,0,7007
180,0,0,0,2067,0,0,7008
181,0,0,0,2067,0,0,7009
181,0,0,0,2067,0,0,7010
181,0,0,0,2067,0,0,7011
181,0,0,0,2067,0,0,7012
181,0,0,0,2067,0,0,7013
181,0,0,0,2067,0,0,7014
182,0,0,0,2067,0,0,7015
182,0,0,0,2067,0,0,7016
182,0,0,0,2067,0,0,7017
182,0,0,0,2067,0,0,7018
182,0,0,0,2067,0,0,7019
182,0,0,0,2067,0,0,7020
182,0,0,0,2067,0,0,7021
183,0,0,0,2067,0,0,7022
183,0,0,0,2067,0,0,7023
183,0,0,0,2067,0,0,7024
183,0,0,0,2067,0,0,7025
183,0,0,0,2067,0,0,7026
183,0,0,0,2067,0,0,7027
184,0,0,0,2067,0,0,7028
184,0,0,0,2067,0,0,7029
184,0,0,0,2067,0,0,7030
184,0,0,0,2066,0,0,7031
184,0,0,0,2066,0,0,7032
184,0,0,0,2066,0,0,7033
184,0,0,0,2066,0,0,7034
185,0,0,0,2066,0,0,7035
185,0,0,0,2066,0,0,7036
185,0,0,0,2066,0,0,7037
185,0,0,0,2066,0,0,7038
185,0,0,0,2066,0,0,7039
185,0,0,0,2066,0,0,7040
185,0,0,0,2066,0,0,7041
186,0,0,0,2066,0,0,7042
186,0,0,0,2066,0,0,7043
186,0,0,0,2066,0,0,7044
186,0,0,0,2066,0,0,7045
186,0,0,0,2066,0,0,7046
186,0,0,0,2066,0,0,7047
187,0,0,0,2066,0,0,7048
187,0,0,0,2066,0,0,7049
187,0,0,0,2066,0,0,7050
187,0,0,0,2066,0,0,7051
187,0,0,0,2066,0,0,7052
187,0,0,0,2066,0,0,7053
187,0,0,0,2066,0,0,7054
188,0,0,0,2066,0,0,7055
188,0,0,0,2066,0,0,7056
188,0,0,0,2066,0,0,7057
188,0,0,0,2066,0,0,7058
188,0,0,0,2066,0,0,7059
188,0,0,0,2066,0,0,7060
188,0,0,0,2066,0,0,7061
189,0,0,0,2066,0,0,7062
189,0,0,0,2066,0,0,7063
189,0,0,0,2066,0,0,7064
189,0,0,0,2066,0,0,7065
189,0,0,0,2066,0,0,7066
189,0,0,0,2066,0,0,7067
190,0,0,0,2066,0,0,7068
190,0,0,0,2066,0,0,7069
190,0,0,0,2066,0,0,7070
190,0,0,0,2066,0,0,7071
190,0,0,0,2066,0,0,7072
190,0,0,0,2066,0,0,7073
190,0,0,0,2066,0,0,7074
191,0,0,0,2066,0,0,7075
191,0,0,0,2066,0,0,7076
191,0,0,0,2066,0,0,7077
191,0,0,0,2066,0,0,7078
191,0,0,0,2066,0,0,7079
191,0,0,0,2066,0,0,7080
191,0,0,0,2066,0,0,7081
192,0,0,0,2066,0,0,7082
192,0,0,0,2066,0,0,7083
192,0,0,0,2066,0,0,7084
192,0,0,0,2066,0,0,7085
192,0,0,0,2066,0,0,7086
192,0,0,0,2066,0,0,7087
192,0,0,0,2066,0,0,7088
193,0,0,0,2066,0,0,7089
193,0,0,0,2066,0,0,7090
193,0,0,0,2066,0,0,7091
193,0,0,0,2066,0,0,7092
193,0,0,0,2065,0,0,7093
193,0,0,0,2065,0,0,7094
194,0,0,0,2065,0,0,7095
194,0,0,0,2065,0,0,7096
194,0,0,0,2065,0,0,7097
194,0,0,0,2065,0,0,7098
194,0,0,0,2065,0,0,7099
194,0,0,0,2065,0,0,7100
194,0,0,0,2065,0,0,7101
195,0,0,0,2065,0,0,7102
195,0,0,0,2065,0,0,7103
195,0,0,0,2065,0,0,7104
195,0,0,0,2065,0,0,7105
195,0,0,0,2065,0,0,7106
195,0,0,0,2065,0,0,7107
195,0,0,0,2065,0,0,7108
196,0,0,0,2065,0,0,7109
196,0,0,0,2065,0,0,7110
196,0,0,0,2065,0,0,7111
196,0,0,0,2065,0,0,7112
196,0,0,0,2065,0,0,7113
