PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
0,0,1,0,1109,0,0,6908
0,0,0,0,1109,0,0,6909
0,0,0,0,1109,0,0,6910
1,0,0,0,1109,0,0,6911
2,0,0,0,1109,0,0,6912
3,0,0,0,1109,0,0,6913
4,0,0,0,1109,0,0,6914
5,0,0,0,1109,0,0,6915
6,0,0,0,1109,0,0,6916
7,0,0,0,1108,0,0,6917
8,0,0,0,1108,0,0,6918
9,0,0,0,1108,0,0,6919
10,0,0,0,1108,0,0,6920
11,0,0,0,1108,0,0,6921
12,0,0,0,1108,0,0,6922
13,0,0,0,1108,0,0,6923
14,0,0,0,1108,0,0,6924
15,0,0,0,1108,0,0,6925
16,0,0,0,1108,0,0,6926
17,0,0,0,1108,0,0,6927
18,0,0,0,1107,0,0,6928
19,0,0,0,1107,0,0,6929
20,0,0,0,1107,0,0,6930
21,0,0,0,1107,0,0,6931
21,0,0,0,1107,0,0,6932
22,0,0,0,1107,0,0,6933
23,0,0,0,1107,0,0,6934
24,0,0,0,1107,0,0,6935
25,0,0,0,1107,0,0,6936
26,0,0,0,1107,0,0,6937
27,0,0,0,1107,0,0,6938
28,0,0,0,1107,0,0,6939
29,0,0,0,1107,0,0,6940
30,0,0,0,1106,0,0,6941
31,0,0,0,1106,0,0,6942
32,0,0,0,1106,0,0,6943
33,0,0,0,1106,0,0,6944
34,0,0,0,1106,0,0,6945
35,0,0,0,1106,0,0,6946
36,0,0,0,1106,0,0,6947
37,0,0,0,1106,0,0,6948
38,0,0,0,1106,0,0,6949
39,0,0,0,1106,0,0,6950
40,0,0,0,1106,0,0,6951
41,0,0,0,1106,0,0,6952
42,0,0,0,1106,0,0,6953
43,0,0,0,1106,0,0,6954
44,0,0,0,1106,0,0,6955
44,0,0,0,1105,0,0,6956
45,0,0,0,1105,0,0,6957
46,0,0,0,1105,0,0,6958
47,0,0,0,1105,0,0,6959
48,0,0,0,1105,0,0,6960
49,0,0,0,1105,0,0,6961
50,0,0,0,1105,0,0,6962
51,0,0,0,1105,0,0,6963
52,0,0,0,1105,0,0,6964
53,0,0,0,1105,0,0,6965
54,0,0,0,1105,0,0,6966
55,0,0,0,1105,0,0,6967
56,0,0,0,1105,0,0,6968
57,0,0,0,1105,0,0,6969
58,0,0,0,1105,0,0,6970
59,0,0,0,1105,0,0,6971
60,0,0,0,1105,0,0,6972
61,0,0,0,1105,0,0,6973
62,0,0,0,1104,0,0,6974
62,0,0,0,1104,0,0,6975
63,0,0,0,1104,0,0,6976
64,0,0,0,1104,0,0,6977
