PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
0,0,2,0,1409,0,0,5429
0,0,0,0,1409,0,0,5430
0,0,0,0,1409,0,0,5431
1,0,0,0,1409,0,0,5432
2,0,0,0,1409,0,0,5433
2,0,0,0,1409,0,0,5434
3,0,0,0,1409,0,0,5435
4,0,0,0,1408,0,0,5436
5,0,0,0,1408,0,0,5437
5,0,0,0,1408,0,0,5438
6,0,0,0,1408,0,0,5439
7,0,0,0,1408,0,0,5440
8,0,0,0,1408,0,0,5441
8,0,0,0,1408,0,0,5442
9,0,0,0,1408,0,0,5443
10,0,0,0,1407,0,0,5444
11,0,0,0,1407,0,0,5445
11,0,0,0,1407,0,0,5446
12,0,0,0,1407,0,0,5447
13,0,0,0,1407,0,0,5448
14,0,0,0,1407,0,0,5449
14,0,0,0,1407,0,0,5450
15,0,0,0,1407,0,0,5451
16,0,0,0,1407,0,0,5452
17,0,0,0,1406,0,0,5453
17,0,0,0,1406,0,0,5454
18,0,0,0,1406,0,0,5455
19,0,0,0,1406,0,0,5456
20,0,0,0,1406,0,0,5457
20,0,0,0,1406,0,0,5458
21,0,0,0,1406,0,0,5459
22,0,0,0,1406,0,0,5460
23,0,0,0,1406,0,0,5461
23,0,0,0,1405,0,0,5462
24,0,0,0,1405,0,0,5463
25,0,0,0,1405,0,0,5464
25,0,0,0,1405,0,0,5465
26,0,0,0,1405,0,0,5466
27,0,0,0,1405,0,0,5467
28,0,0,0,1405,0,0,5468
28,0,0,0,1405,0,0,5469
29,0,0,0,1405,0,0,5470
30,0,0,0,1405,0,0,5471
31,0,0,0,1404,0,0,5472
31,0,0,0,1404,0,0,5473
32,0,0,0,1404,0,0,5474
33,0,0,0,1404,0,0,5475
34,0,0,0,1404,0,0,5476
34,0,0,0,1404,0,0,5477
35,0,0,0,1404,0,0,5478
36,0,0,0,1404,0,0,5479
36,0,0,0,1404,0,0,5480
37,0,0,0,1404,0,0,5481
38,0,0,0,1403,0,0,5482
39,0,0,0,1403,0,0,5483
39,0,0,0,1403,0,0,5484
40,0,0,0,1403,0,0,5485
41,0,0,0,1403,0,0,5486
42,0,0,0,1403,0,0,5487
42,0,0,0,1403,0,0,5488
43,0,0,0,1403,0,0,5489
44,0,0,0,1403,0,0,5490
45,0,0,0,1403,0,0,5491
45,0,0,0,1403,0,0,5492
46,0,0,0,1402,0,0,5493
47,0,0,0,1402,0,0,5494
47,0,0,0,1402,0,0,5495
48,0,0,0,1402,0,0,5496
49,0,0,0,1402,0,0,5497
50,0,0,0,1402,0,0,5498
50,0,0,0,1402,0,0,5499
51,0,0,0,1402,0,0,5500
52,0,0,0,1402,0,0,5501
53,0,0,0,1402,0,0,5502
53,0,0,0,1402,0,0,5503
54,0,0,0,1402,0,0,5504
55,0,0,0,1402,0,0,5505
55,0,0,0,1401,0,0,5506
56,0,0,0,1401,0,0,5507
57,0,0,0,1401,0,0,5508
58,0,0,0,1401,0,0,5509
58,0,0,0,1401,0,0,5510
59,0,0,0,1401,0,0,5511
60,0,0,0,1401,0,0,5512
60,0,0,0,1401,0,0,5513
61,0,0,0,1401,0,0,5514
62,0,0,0,1401,0,0,5515
63,0,0,0,1401,0,0,5516
63,0,0,0,1401,0,0,5517
64,0,0,0,1401,0,0,5518
65,0,0,0,1400,0,0,5519
65,0,0,0,1400,0,0,5520
66,0,0,0,1400,0,0,5521
67,0,0,0,1400,0,0,5522
68,0,0,0,1400,0,0,5523
68,0,0,0,1400,0,0,5524
69,0,0,0,1400,0,0,5525
