PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
1282,1,0,0,2011,0,0,2204
1282,1,1,0,2012,0,0,2205
1280,1,1,0,2013,0,0,2206
1278,1,1,0,2014,0,0,2207
1276,1,1,0,2015,0,0,2208
1274,1,1,0,2016,0,0,2209
1272,1,1,0,2017,0,0,2210
1270,1,1,0,2017,0,0,2211
1267,1,1,0,2018,0,0,2212
1265,1,1,0,2019,0,0,2213
1263,1,1,0,2020,0,0,2214
1261,1,1,0,2021,0,0,2215
1259,1,1,0,2022,0,0,2216
1257,1,1,0,2023,0,0,2217
1255,1,1,0,2024,0,0,2218
1253,1,1,0,2025,0,0,2219
1251,1,1,0,2026,0,0,2220
1249,1,1,0,2027,0,0,2221
1247,1,1,0,2028,0,0,2222
1245,1,1,0,2029,0,0,2223
1243,1,1,0,2030,0,0,2224
1241,1,1,0,2031,0,0,2225
1239,1,1,0,2032,0,0,2226
1237,1,1,0,2033,0,0,2227
1235,1,1,0,2034,0,0,2228
1233,1,1,0,2035,0,0,2229
1231,1,1,0,2036,0,0,2230
1229,1,1,0,2037,0,0,2231
1227,1,1,0,2037,0,0,2232
1225,1,1,0,2038,0,0,2233
1223,1,1,0,2039,0,0,2234
1221,1,1,0,2040,0,0,2235
1219,1,1,0,2041,0,0,2236
1217,1,1,0,2042,0,0,2237
1215,1,1,0,2043,0,0,2238
1213,1,1,0,2044,0,0,2239
1211,1,1,0,2045,0,0,2240
1209,1,1,0,2046,0,0,2241
1207,1,1,0,2047,0,0,2242
1205,1,1,0,2048,0,0,2243
1203,1,1,0,2049,0,0,2244
1201,1,1,0,2049,0,0,2245
1199,1,1,0,2050,0,0,2246
1197,1,1,0,2051,0,0,2247
1195,1,1,0,2052,0,0,2248
1193,1,1,0,2053,0,0,2249
1191,1,1,0,2054,0,0,2250
