PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
0,0,0,0,64,0,0,1
1,0,0,0,64,0,0,2
3,0,0,0,64,0,0,3
5,0,0,0,64,0,0,4
7,0,0,0,64,0,0,5
8,0,0,0,64,0,0,6
10,0,0,0,64,0,0,6
12,0,0,0,64,0,0,8
14,0,0,0,64,0,0,9
15,0,0,0,64,0,0,10
17,0,0,0,64,0,0,11
19,0,0,0,64,0,0,12
21,0,0,0,64,0,0,13
22,0,0,0,64,0,0,14
24,0,0,0,64,0,0,15
26,0,0,0,64,0,0,16
28,0,0,0,64,0,0,17
29,0,0,0,64,0,0,18
31,0,0,0,64,0,0,19
33,0,0,0,64,0,0,20
35,0,0,0,64,0,0,21
36,0,0,0,64,0,0,22
38,0,0,0,64,0,0,23
40,0,0,0,64,0,0,24
42,0,0,0,64,0,0,25
43,0,0,0,64,0,0,26
45,0,0,0,64,0,0,27
47,0,0,0,65,0,0,28
48,0,0,0,65,0,0,29
50,0,0,0,65,0,0,30
52,0,0,0,65,0,0,31
54,0,0,0,65,0,0,32
55,0,0,0,65,0,0,33
57,0,0,0,65,0,0,34
59,0,0,0,65,0,0,35
61,0,0,0,65,0,0,36
62,0,0,0,65,0,0,37
64,0,0,0,65,0,0,38
66,0,0,0,65,0,0,39
68,0,0,0,65,0,0,40
69,0,0,0,65,0,0,41
71,0,0,0,65,0,0,42
73,0,0,0,65,0,0,43
74,0,0,0,65,0,0,44
76,0,0,0,65,0,0,45
78,0,0,0,65,0,0,46
80,0,0,0,65,0,0,47
81,0,0,0,66,0,0,48
83,0,0,0,66,0,0,49
85,0,0,0,66,0,0,50
86,0,0,0,66,0,0,51
88,0,0,0,66,0,0,52
90,0,0,0,66,0,0,53
92,0,0,0,66,0,0,54
93,0,0,0,66,0,0,55
95,0,0,0,66,0,0,56
97,0,0,0,66,0,0,57
98,0,0,0,66,0,0,58
100,0,0,0,66,0,0,59
102,0,0,0,66,0,0,60
104,0,0,0,67,0,0,61
105,0,0,0,67,0,0,62
107,0,0,0,67,0,0,63
109,0,0,0,67,0,0,64
110,0,0,0,67,0,0,65
112,0,0,0,67,0,0,66
114,0,0,0,67,0,0,67
115,0,0,0,67,0,0,68
117,0,0,0,67,0,0,69
119,0,0,0,67,0,0,70
121,0,0,0,68,0,0,71
122,0,0,0,68,0,0,72
124,0,0,0,68,0,0,73
126,0,0,0,68,0,0,74
127,0,0,0,68,0,0,75
129,0,0,0,68,0,0,76
131,0,0,0,68,0,0,77
132,0,0,0,68,0,0,78
